Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,X64
Czech Republic,CZE,"Population, total",SP.POP.TOTL,9602006,9586651,9624660,9670685,9727804,9779358,9821040,9852899,9876346,9896580,9858071,9826815,9867632,9922266,9988459,10058620,10125939,10186755,10242098,10292341,10304193,10300591,10314826,10323856,10330213,10337118,10342227,10347318,10355276,10361068,10333355,10308578,10319123,10329855,10333587,10327253,10315241,10304131,10294373,10283860,10255063,10216605,10196916,10193998,10197101,10211216,10238905,10298828,10384603,10443936,10474410,10496088,10510785,10514272,10525347,10546059,10566332,10591323,NA,NA
Denmark,DNK,Consumer price index (2010 = 100),FP.CPI.TOTL,8.24570210386688,8.53031311476557,9.1596642232681,9.71886473057789,10.0194481758535,10.5655081013624,11.3119569904634,12.2404258548344,13.2202972948844,13.6814105883403,14.572732791715,15.4281332023926,16.4405829836622,17.9701133827337,20.7150852602446,22.7048959914293,24.7506731541827,27.4540005356665,30.258057316311,33.1661744487099,37.2473796982412,41.6304231765021,45.8437657352022,49.0107579680386,52.093916614588,54.5312614945094,56.5370216944916,58.8098062672976,61.4769092045353,64.4110320507098,66.1125158467994,67.6960119632176,69.1149504508526,69.9843174716543,71.3784153200607,72.8656619944648,74.415003124721,76.0388626015534,77.4422747968931,79.376624408535,81.6811516828855,83.5907508258191,85.6173555932506,87.3939826801178,88.4028211766806,90.0098205517365,91.7418087670744,93.295241496295,96.482456923489,97.741273100616,100,102.758682260512,105.222747968931,106.053030979377,106.65119185787,107.133291670387,107.401124899563,108.633157753772,NA,NA
Denmark,DNK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.3104590449343,29.9969634721219,28.6194585200142,30.4029648010097,29.8521605315621,29.2971283600682,28.5519489369917,27.3355832797873,27.6631535297528,27.5513295417051,27.150844096013,26.8245188237286,26.4064813036934,27.9728893789839,30.6564715375305,29.3704369362009,28.2378526020463,28.357619661051,27.4182355644878,29.2330840066235,32.502719099554,36.0758201370298,35.8736074249479,35.9212184703487,36.2926768703982,36.4310834318591,32.2991110581005,31.70382682613,33.6157378600336,35.4199777543585,36.4231722725663,37.682513410237,36.9543690561573,36.566228596416,36.851923816504,36.6119849529611,37.0673808665985,37.7628521745807,37.1865482618711,39.3484282585635,44.8472845222592,45.5545137314203,45.7044780754905,43.838424333792,43.9284568868148,47.4521180541544,50.7300298408094,51.482564575911,54.1758119757753,47.1260516693445,50.5229368842239,53.820117886958,54.6304964321937,54.8288133195348,54.6131190486406,55.6755732797661,53.5840930278485,55.210095590172,NA,NA
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,6248946880.2777,6933842098.84548,7812968114.40012,8316692385.77386,9506678762.77765,10678897387.0006,11721248101.0874,12788479692.1939,13196541952,15009384584.5333,17075466666.6667,19085681968.1403,23232411897.6012,30730638895.7765,34160363582.6675,40474400473.3563,44575847808.1059,49784281716.4179,60362854966.8154,70366280174.8717,71127592753.5975,61877755004.6326,60412846238.7787,60644833242.2089,59105208272.9853,62658544411.3095,88078729452.4781,109414353171.645,115552848547.872,112409236409.401,138247261092.977,139224732275.463,152915624326.966,143195607581.857,156162311731.598,185006961302.299,187632400365.599,173537588008.176,176992000955.11,177965224620.854,164158800460.219,164791416350.267,178635160297.415,218095997085.477,251373036671.062,264467308109.19,282884912894.33,319423370134.284,353361056079.716,321241396034.248,321995350346.501,344003209695.606,327148899962.146,343584385594.132,352993633221.281,301298464861.385,306899653409.601,324871968807.469,NA,NA
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,6.37883247557396,5.66682217271799,0.637021234202422,9.26993821451796,4.55525481407099,2.74091010903237,3.42160509181338,3.97494770207751,6.32248500839432,2.73521811779128,3.00503299618597,3.92934382503836,4.09292523611968,-1.12241166400788,-1.45654173447139,5.92457456657083,1.87028858991476,2.22630861034912,3.86905642439699,-0.482992254274009,-0.666133022433087,3.68465082595613,2.59606121239069,4.16615126247693,4.00368557503032,4.90425268590032,0.254226111881735,-0.0136300024882701,0.645214979195558,1.47524472572842,1.39365602871277,1.95701156603785,0.0106594282643044,5.33244864504584,3.02763407299729,2.90006833454601,3.26087979362235,2.21816188799899,2.94800709905887,3.74690021235362,0.823149300299249,0.466344928484119,0.390073865051036,2.66819345941687,2.33666449082062,3.91298015188963,0.909252995846572,-0.512025221805743,-4.90652555809709,1.87099263866214,1.33677466666225,0.226468475871513,0.933349281516229,1.61937497071034,1.60660899433877,1.96407712946747,2.24013892207479,NA,NA
Denmark,DNK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,34.3218143874702,32.3423402312106,32.5049280412244,30.79128385581,32.6280125554854,31.5401493383373,30.7832083643087,30.0014599697564,29.6967255279534,30.3941810727823,29.9837583745881,28.850115708077,26.81465973775,29.8668674860816,34.0051103725193,30.3301314850327,32.7694916889643,31.9251166914828,29.6346698630425,31.614788882676,32.9529920073441,34.668995870956,34.9649571698743,33.7116861432716,34.6159061243627,35.6561815183258,32.498228430705304,29.649117415593,30.1395909719687,31.6249540605597,30.8670258089175,31.4640037459955,30.0475399073037,29.0387585544328,30.9286549896002,31.9025975341612,31.4039028550841,33.4055765101485,34.1125711221361,33.348771386066,38.1366661843438,38.414073083558,38.8524616899872,37.0433011704881,38.2793238517106,41.9476489044026,46.6366673403636,48.5852965617982,50.6524116416038,42.628980287932,43.5770429051215,47.4256221661268,48.610502785749,48.2213344513097,47.6508014223954,48.3833619126361,47.39002943907,48.1519000323995,NA,NA
Denmark,DNK,"Population, total",SP.POP.TOTL,4579603,4611687,4647727,4684483,4722072,4759012,4797381,4835354,4864883,4891860,4928757,4963126,4991596,5021861,5045297,5059862,5072596,5088419,5104248,5116801,5123027,5121572,5117810,5114297,5111619,5113691,5120534,5127024,5129516,5132594,5140939,5154298,5171370,5188628,5206180,5233373,5263074,5284991,5304219,5321799,5339616,5358783,5375931,5390574,5404523,5419432,5437272,5461438,5493621,5523095,5547683,5570572,5591572,5614932,5643475,5683483,5728010,5769603,NA,NA
Djibouti,DJI,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.3856856499113,92.3197710456843,97.5980319580977,95.2452222590989,96.1041845301619,97.9154745364093,100,118.147633450986,122.978827761477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.0722694952796,71.2961883669429,71.7507868049893,73.1728639701599,75.4575125305984,77.8004429420683,80.5105490150371,84.5086839958037,94.6147569646812,96.2000233127406,100,105.06871394778,108.98904779208,111.938326769089,113.440387934233,112.479105732701,115.55924715987,116.215753245397,NA,NA
Djibouti,DJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6469441412206,34.9421864727948,38.6762651488389,33.7137357910575,34.2265940504398,NA,NA
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340989527.967995,NA,373371738.286415,395794538.630775,409220087.102818,452328087.282876,462421998.525779,478058304.871118,466048469.22986,491689220.744875,497723960.589913,494004647.73437,502675542.001227,514267869.300758,536080148.097299,551230861.856506,572417440.820162,591122039.601398,622044665.515049,666072101.777505,708633194.726566,768873684.032838,847918929.107984,999105339.267729,1049110684.72493,1128611700.3618,1239144501.77525,1353632941.5207,1324733711.82922,1455035088.74594,1633741922.68737,1764268468.93991,1844674434.50371,NA,NA
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.92058462492513,9.68379811648174,8.72226006105292,4.09026362770027,NA,NA
Djibouti,DJI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.3537524476178,57.9805870296609,68.8404821025932,50.9354158856623,74.2616347906307,NA,NA
Djibouti,DJI,"Population, total",SP.POP.TOTL,83636,88498,94204,100628,107583,114963,122866,131397,140462,149887,159659,169372,179224,190568,205181,224183,248556,277479,308008,336085,358960,374937,385271,393802,406017,425613,454361,490330,528999,563864,590398,606844,615054,618495,622366,630388,643682,660953,680612,700099,717584,732711,746221,758615,770752,783254,796208,809402,822934,836840,851146,865937,881185,896688,912164,927414,942333,956985,NA,NA
Dominica,DMA,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,7.97751237771216,NA,8.37572320385306,8.45549832763688,8.90955174044834,9.28515961491895,10.4359157754039,10.81551240603,11.214388024929,12.5712299218449,16.8927252542082,20.2548486227868,22.4631327376245,24.5979514318119,26.4950878827194,NA,41.4993196766848,47.0049047301155,49.0705794989853,51.1060038005284,52.2395320262071,54.1932800659685,55.6967282920979,57.9382879209948,59.6327462408144,63.3410213855152,65.3621847524616,68.994401579313,72.7696549029719,73.9114297392513,73.9226175166346,74.8965756921653,76.1527144750292,78.0080208910849,78.7874360487846,79.716716424426,80.3998462791618,81.4481750786713,81.5866820417413,82.7724367743652,84.7540998118498,86.1795796935804,88.077591281808,91.2767643068643,97.0818951688037,97.0879759623044,100,101.131231365265,102.503351067868,102.45577757453,103.274655758634,102.462454556051,102.699487400053,103.060044402197,NA,NA
Dominica,DMA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6990107410841,33.7759907058846,22.5516408846547,17.8560015119913,27.8767703846718,33.1782728960686,33.3338317141581,29.3155539836749,30.1492536212401,44.2185562578083,44.2853145148817,45.9125774351031,39.0541106405955,45.0375269300057,42.0064894759629,42.588320445068,39.6395064596345,39.9809866515703,40.6524576442459,41.5346612564406,45.2650308506305,47.0220444049476,47.2676897431011,43.3357101445412,35.6398324888354,36.9656090802077,34.4908423296123,35.5333709352964,35.4859186485823,37.013296504787,35.0860778114164,34.207128125269,30.2508586326384,35.5684307940017,37.5775068058588,32.5848620318968,38.540836542052,52.0795330881227,49.5309067779687,48.8522711489942,50.0677434486146,NA,NA
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45872947.4074074,57130215.5555556,55017758.8888889,72804653.3333333,82107391.1111111,89527576.6666667,98665191.4814814,109157070.740741,119491932.962963,135161958.518519,151868754.444444,171106184.074074,185137242.96296301,201428730,219763222.222222,234058259.259259,245527592.592593,264375666.666667,274522148.148148,292286000,302989185.185185,322409851.851852,331759000,333468888.888889,340205074.074074,333195185.185185,343310666.666667,367199111.111111,364255074.074074,390250148.148148,421375851.851852,458190185.185185,489074333.333333,493824407.407407,501025296.296296,485998000,501979148.148148,523540777.777778,540830666.666667,575468222.222222,496727000,NA,NA
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5357458032597,-18.3592854901773,13.3831822720728,10.8293309959401,4.12768349542428,2.55631803675314,4.19664683001795,1.42093321733552,7.07335649645262,6.30756111547801,7.81662301303732,-0.19113650619741,5.41865187107055,1.34647204153977,2.02998581578491,2.16213312385128,0.0340009974939619,3.03016910639286,3.10492391497212,2.18529967271263,3.77384724291612,0.354780288449135,2.33950740701536,-0.0628022598172748,-2.82887853073447,6.35339159438826,3.05069469500575,0.656233109773297,4.65875948315227,6.35375942154477,7.12074190133816,-1.16975715418296,0.67254275850172,-0.223676840341696,-1.05878606394053,-0.607691786420133,4.38889566798619,-2.55050000138968,2.52204573406682,-9.5302689834476,NA,NA
Dominica,DMA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.362240577554,51.2798630486655,73.2423441268785,75.1376473880658,63.4670160699567,55.9728219805247,49.062295101807,56.2899352533757,49.4625053241236,49.1015870102043,51.0309051282504,57.7938719304725,64.9568165403205,66.4990282906257,57.4793713166376,53.502032494917,49.8050682996329,51.1771759125588,52.5640648572105,49.6431577290736,57.0488520064523,53.4056835410553,54.4348736861977,54.901006923851,48.720287120938,46.8897887680116,45.8292068473129,47.41610566313,53.8897904978471,50.9644621104374,56.0857431053899,62.708045785613,54.0747839058321,53.5653361267489,52.8530052042172,51.4153007488371,48.5404181979818,63.9216047481816,58.1828652057041,54.5483349403983,63.6566967368393,NA,NA
Dominica,DMA,"Population, total",SP.POP.TOTL,60011,61032,61982,62918,63926,65038,66311,67686,69040,70213,71073,71569,71734,71744,71807,72094,72642,73411,74242,74925,75314,75375,75170,74747,74213,73643,73025,72370,71742,71242,70926,70842,70970,71210,71373,71368,71145,70753,70290,69903,69676,69670,69824,70093,70379,70627,70807,70950,71074,71229,71440,71718,72044,72400,72778,73162,73543,73925,NA,NA
Dominican Republic,DOM,Consumer price index (2010 = 100),FP.CPI.TOTL,0.45504358901997,0.437296889043641,0.477340724877399,0.518294647889196,0.529215694025675,0.519204735067236,0.520569865834295,0.52701631668064,0.527205918175307,0.532249317955129,0.552563500255755,0.572345433237977,0.62180026569753,0.715564853876852,0.809595566716918,0.927000895435858,0.998987615689289,1.12739276364774,1.16660179673532,1.27362357225189,1.48699545748739,1.59873779668049,1.72098117460367,1.8178487218912,2.184175744769,3.17439749480827,3.4168888517405,3.87990202200453,5.58177574033926,7.85120943871339,11.8131243716444,17.3746437896733,18.1146344536588,19.0657141361091,20.640688545721,23.2281968932304,24.4823554996428,26.5135506609927,27.7945967638851,29.5930577846645,31.8788657144316,34.7106871890836,36.5237540113313,46.5494195691012,70.504151127006807,73.4584179039667,79.0212808231401,83.8760058011323,92.8042888085943,94.1426670831268,100,108.740359897172,112.682090831191,117.994858611825,121.59383033419,122.598971722365,124.55441302485,128.639245929734,NA,NA
Dominican Republic,DOM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.5948954171157,23.2533180696169,23.8684625652227,20.7270430194561,19.6957897519296,16.3044702173179,16.3431243012501,18.0807885581755,18.4876285793717,18.4802925639984,17.953025520026902,18.0098489648965,21.2764272919392,22.560786276015,25.6190282462317,28.8788202072683,22.2948833607491,21.0745415011663,18.6467022220345,22.0264523168691,20.3457406268025,21.6135510771957,16.4399189527542,16.9781460718391,21.7334230084527,26.1630195264237,22.9395383758795,25.525495902444298,34.4817202173483,30.6716722100347,30.610707909044,19.1962869157405,36.8037503160956,36.3893323975465,36.2085399180065,35.2267216224166,34.8867097256752,35.2222875438087,34.3098842791,34.9811021074665,35.4978251417642,31.8906200886267,30.724010155589,42.1529981602708,41.1474766418853,28.3311381514539,28.2249162691947,26.7620220119612,23.9067364940618,21.0309281003904,22.6757522059548,24.186975308385,24.583177865511,25.1671587269999,25.4468906972836,24.5165951017001,24.920178332972,24.8312162553416,NA,NA
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,672399700,654100200,824100000,940799900,1025599900,888100000,983900000,1034800000,1079100000,1230500000,1485500000,1666500000,1987400000,2344800000,2925700000,3599200000,3951500000,4587100000,4734400000,5498800000,6761300000,7561300000,8267400000,9220600000,11594000000,5044592944.80499,6122198120.02892,5826987099.45901,5374314928.42536,6686593059.93691,7073675544.80847,9734321854.02288,11356271335.9741,13081042400,14664237666.6667,16598679279.0698,18241691857.3544,20017908829.3254,21672526562.7869,22137599986.1056,24305116729.1851,25599311449.3848,27362875602.5011,21642882856.4247,22692574473.3467,36119047252.1794,38116351526.2862,44169678153.1566,48288967303.4896,48376555305.6902,53982886258.2205,57811180659.4545,60657780260.6792,62661773591.7203,66065015410.0468,68802092020.9448,72342967648.3354,75931656814.657,NA,NA
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,-2.31324874963337,17.0472409314375,6.50290262966922,6.76486511614611,-12.4818339161064,13.4633448335443,3.32754228792402,0.238860484828621,10.8914458326119,18.2266828775203,10.87146606849,10.3941640769004,12.8957637258206,6.00190290237836,5.1932533568862,6.72812264325937,4.98178394934061,2.14068467725437,4.53139921654746,7.96873850887569,4.27986747938365,1.69870863010084,4.62794634855273,1.25289597543446,-2.12253497758637,3.52199319973252,10.1173673620229,2.15596333052406,4.40053881454972,-5.45431239470214,0.944138889146018,11.2209327396002,7.36451304171301,2.60035426827731,5.68543073698642,5.97782511434266,8.88526906590393,6.71447771177176,5.94004913628554,4.6617622800146,2.45951636772917,4.49510340292099,-1.34570618506442,2.57013427930197,9.4282369467968,9.1743554058408,7.41595171481455,3.20950426157955,0.946155167790636,8.33965105962218,3.13342300326755,2.71736789670562,4.87520509332271,7.63603182423664,7.03337106918114,6.61220822292972,4.55181513818401,NA,NA
Dominican Republic,DOM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.8132148185075,16.3430618122422,24.183958257493,25.9778939177183,28.0323740281176,20.2679878392073,25.3379408476471,25.009663703131,26.6425725141322,26.111336854937,27.929666105688302,27.705696969697,24.6432303512126,26.9741726373251,34.9725535769218,32.2351064125361,29.1757360496014,28.2774502408929,29.4660780669145,31.7674819960719,34.0691852158609,29.0016729927393,24.6350581803227,24.3630436197211,30.0100742625496,30.8340954540244,26.4865443992644,32.5309771643843,36.8708071414438,38.8010048828816,38.5877057660046,22.91110251235,43.661051225615,41.6135643746557,40.9493683538864,38.671237757911,37.755781144158,39.0109496254079,41.6014184344939,41.3216511739672,43.8025679543791,38.6199477193793,37.9992727472887,42.2965050258884,40.2039462963057,33.3224205843488,35.5415663659558,35.1852086651157,37.4853165972225,29.5813545046849,33.3241838654991,34.8026905899502,33.8054960193236,31.5145973901069,30.706790459534002,29.4213229999124,28.9171864911386,28.0894851965603,NA,NA
Dominican Republic,DOM,"Population, total",SP.POP.TOTL,3294042,3406299,3521278,3638628,3757956,3878948,4001375,4125109,4250025,4376054,4503114,4631114,4759934,4889436,5019473,5149935,5280723,5411865,5543517,5675931,5809269,5943591,6078820,6214857,6351572,6488856,6626542,6764624,6903316,7042937,7183647,7325622,7468551,7611465,7753052,7892423,8029113,8163472,8296375,8429112,8562622,8697126,8832285,8967760,9102998,9237566,9371338,9504353,9636520,9767758,9897985,10027095,10154950,10281296,10405844,10528394,10648791,10766998,NA,NA
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,0.0117589731288912,0.0122276411732524,0.0125786827280185,0.0133257947281802,0.0138633845437814,0.0142888616115412,0.0150681371049164,0.015643459397315,0.0163188901808819,0.017351334378559,0.0182414556611443,0.0197708239353092,0.0213291392430544,0.0241044360876121,0.0297259170212526,0.0342927053980001,0.0379522150190193,0.042891337223534,0.0478882091645326,0.0528045354203656,0.0596949908280014,0.0694774922526837,0.0807731218170237,0.119894674437489,0.157338067914436,0.20136631935000401,0.247741438014504,0.320835065071611,0.507613325878241,0.891613619622713,1.32421663921925,1.97048504687649,3.0412630948576,4.40983148754352,5.6200007607056,6.90620161123913,8.58945625471241,11.2215216241334,15.272315107423,23.2509315575449,45.5937081631531,62.7725150731649,70.6090475130742,76.2079283911764,78.2976879750543,80.1829160470281,82.827948757383,84.7132659206023,91.829261531734,96.5676223093752,100,104.474532657958,109.804532676033,112.793165848571,116.841560903266,121.476252276892,123.575683382786,124.09140868848,NA,NA
Ecuador,ECU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.54757459967307,8.95749302325059,10.2414994773775,9.23332167612188,8.90005389015163,8.97965718654229,10.4856999890863,10.1071865699827,11.0421655960631,8.502945502182,9.44122815724685,10.5804061171855,12.4079121734925,17.8780376822995,22.6520505462625,16.0708936407758,16.0356359447623,16.3028768282836,14.7319827064124,17.908078493992,17.1480264889783,14.6178458363348,14.6564911171017,15.5596149638646,17.3764203987504,19.6813709732654,15.6294034750431,15.3660870665061,19.0058510014465,20.2830489687176,22.7643720219304,23.6745835890502,24.1337401413123,20.0358408321345,20.279818070143,21.2869033721764,22.2732846879762,21.5349262106698,17.8919508668257,26.3775416402476,32.1275352850362,23.2227470913006,21.4923738863205,22.5984000546606,24.5543485987149,27.618174102084,30.3330747691276,31.9317679733426,34.1636395532671,25.2491079369784,27.8949559708311,31.121199802252,30.164809271004,28.6382882966079,28.0518541458062,21.2582213779601,19.5047912651498,20.8328178926217,NA,NA
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2069465326.41882,1753850416.70826,1518208221.23052,1824344492.07169,2244146867.90195,2387048255.45173,2429309513.80854,2553596091.82258,2582180794.1855,3112166848.3004,2862504169.99893,2754220263.02528,3185987234.84089,3891755551.94138,6599259420.99605,7731677256.80982,9091924304.83477,11026346589.5011,11922502170.6405,14175166007.5774,17881514682.8784,21810767209.3695,19929853574.6095,17152483214.3536,16912515183.2783,17149094589.9827,15314143988.0621,13945431882.2271,13051886552.3377,13890828707.6493,15239278100.3502,16988535267.6338,18094238119.0595,18938717358.6793,22708673336.6683,24432884442.2211,25226393196.5983,28162053026.5133,27981896948.4742,19645272636.3182,18327764882.4412,24468324000,28548945000,32432858000,36591661000,41507085000,46802044000,51007777000,61762635000,62519686000,69555367000,79276664000,87924544000,95129659000,101726331000,99290381000,99937696000,104295862000,NA,NA
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,5.12441488051249,4.9191469416452,2.10636824588435,7.40724536226813,3.27508248808506,-0.339525639357717,4.62107394070435,1.90943839921292,4.66923798032512,6.87192932986009,6.29260619628323,5.01764070360238,13.9506821321825,11.2085096276477,10.9721540015733,7.39718761930672,1.60484211178151,5.70682494457921,3.73404840122311,3.70868296886215,5.61286411959034,0.61484535364788,-0.336868770986328,2.62527326828874,3.93500141151873,3.46478251583862,-0.259098708350407,5.8904672900016,1.00577794619832,3.6799140527842,4.29134239802096,2.114310675128,1.97321807875184,4.25825046821244,2.25254877423716,1.73174751447954,4.32786476432231,3.26652940374666,-4.73938579085586,1.09180156435758,4.01562989958492,4.09677665885357,2.72287733695475,8.21102091734036,5.29130826699402,4.40352643383186,2.19006397224541,6.3571305999083,0.566491592100093,3.52529866894027,7.86814091910996,5.641962066712,4.94651126690626,3.78886854920833,0.0988726083462836,-1.22638398463877,2.36838652633651,NA,NA
Ecuador,ECU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,10.3640719922139,10.1516653685266,10.7943896253692,9.95697544232937,10.1444581483728,10.290481092282,11.114369199533,12.0315925734963,13.9182074148867,12.1023572054297,13.010025402533,16.6901086127357,15.550077564171,16.6595970580145,18.7523195538694,19.3341564040548,17.9782683283951,18.1393334090066,18.563846110533,18.1715032730298,17.8769831023352,15.2974278533261,17.7564544710672,15.3164023809484,15.6818801344596,16.0359384241434,17.4812010058534,22.3646357882814,23.6564504742201,24.8299322177703,21.8305402720974,21.5220563955058,20.6728035108946,23.1353775913338,23.4979294250568,24.624367359648,21.9424179952391,23.4822601074067,25.5031570829793,22.82370915869,27.3371640115967,27.5223100691326,27.884175755006,24.643230639742,26.1108917684824,28.4816556016882,29.3767084189742,30.6553704545877,33.8933078227637,26.8557410860957,32.4082827425812,33.3690390907468,31.5863031373811,30.9678677603585,29.6563148434008,23.9856557706229,19.016549070733,21.588903498395702,NA,NA
Ecuador,ECU,"Population, total",SP.POP.TOTL,4545550,4676859,4812890,4953733,5099468,5250119,5405685,5566057,5730906,5899845,6072527,6248835,6428711,6611916,6798206,6987391,7179399,7374234,7571959,7772653,7976445,8183194,8392940,8606213,8823751,9045979,9272906,9504129,9739176,9977377,10218091,10460990,10705667,10951202,11196479,11440583,11683479,11924993,12163885,12398691,12628596,12852755,13072060,13289601,13509647,13735233,13967480,14205453,14447562,14691275,14934690,15177355,15419666,15661547,15903112,16144368,16385068,16624858,NA,NA
"Egypt, Arab Rep.",EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1.20872070863002,1.21710447711338,1.18055389751081,1.1893684525188,1.23291102876457,1.4158627513308,1.54380634865603,1.55464228658054,1.52859022194483,1.58071240136806,1.64019300612286,1.6917019834377,1.72726770586276,1.81556880983419,1.99756719633179,2.19072586125566,2.41675215932171,2.72445697854963,3.02627505751449,3.32600824930488,4.01845738799857,4.43305305816039,5.09016490527709,5.90865700249978,6.91527745758085,7.75249323023021,9.60257068310286,11.4936619011958,13.5238432796011,16.3992648629815,19.1471871327422,22.9284779653364,26.0553317615891,29.2053672512273,31.5868404447804,36.5593136759471,39.186869460822,40.9994995628414,42.5872361233875,43.898709687758,45.0768656084691,46.1000010132971,47.361868012585,49.496835104023,55.0754349700109,57.7572765309499,62.1725468094228,67.9663872091587,80.4156759553908,89.8753703283582,100,110.053916904535,117.887725975262,128.994608309546,142.080558198541,156.803044719315,178.457025055503,231.105296542975,NA,NA
"Egypt, Arab Rep.",EGY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.8661933369743,17.6463071811909,15.0523800771917,17.7588574567427,18.3980463980464,17.1308761862723,16.3333742281111,16.8257850718005,11.7999212288302,13.4528315891041,13.568215892054,13.2416980181888,12.7102388034806,13.5351513635226,20.367410342421,18.1679418083142,17.167317960803,21.5861338140538,19.9031709963356,26.4927384576357,30.514638285394,30.961436324455,26.3332739579622,22.9323308270677,20.5696202531646,18.230563002681,13.8321995464853,12.621359223301,17.3701298701299,17.7922077922078,20.3549060542798,27.4666666666667,28.3968368080518,25.8376288659794,22.5714285714286,22.5490196078431,20.7497820401046,18.8416698006769,16.214335421016,15.0520156046814,16.2011173184358,17.4797881237803,18.3161784111903,21.7964071856287,28.2299608489594,30.3435468895079,29.9498138254816,30.249731471536,33.0429927414852,24.9568221070812,21.3492458146859,20.5674276128656,16.3969666208873,17.0178456245969,14.2441314553991,13.1838454928598,10.3454639403558,15.8184438040346,NA,NA
