"Date","Period","Temp"
39480,42,24.5
39480,43,24.2
39480,44,24.5
39480,45,24.8
39480,46,24.6
39480,47,24.4
39480,48,24.35
39481,1,24.3
39481,2,24.3
39481,3,24.3
39481,4,24
39481,5,23.7
39481,6,23.25
39481,7,22.8
39481,8,22.65
39481,9,22.5
39481,10,22.4
39481,11,22.3
39481,12,22.45
39481,13,22.6
39481,14,22.85
39481,15,23.1
39481,16,23.65
39481,17,24.2
39481,18,25.25
39481,19,26.3
39481,20,27
39481,21,27.7
39481,22,28
39481,23,28.3
39481,24,28.4
39481,25,28.5
39481,26,29.5
39481,27,30.5
39481,28,31.05
39481,29,31.6
39481,30,32.05
39481,31,32.5
39481,32,32.3
39481,33,32.1
39481,34,31.9
39481,35,31.7
39481,36,31.4
39481,37,31.1
39481,38,30.45
39481,39,29.8
39481,40,29
39481,41,28.2
39481,42,27.4
39481,43,26.6
39481,44,25.8
39481,45,25
39481,46,24.55
39481,47,24.1
39481,48,23.9
39482,1,23.7
39482,2,23.9
39482,3,24.1
39482,4,24
39482,5,23.9
39482,6,23.6
39482,7,23.3
39482,8,23.05
39482,9,22.8
39482,10,22.25
39482,11,21.7
39482,12,21.5
39482,13,21.3
39482,14,21.9
39482,15,22.5
39482,16,23.95
39482,17,25.4
39482,18,26.6
39482,19,27.8
39482,20,29.1
39482,21,30.4
39482,22,31.1
39482,23,31.8
39482,24,31.8
39482,25,31.8
39482,26,32.45
39482,27,33.1
39482,28,33.15
39482,29,33.2
39482,30,32.65
39482,31,32.1
39482,32,32.6
39482,33,33.1
39482,34,32.55
39482,35,32
39482,36,30.25
39482,37,28.5
39482,38,25.95
39482,39,23.4
39482,40,21.8
39482,41,20.2
39482,42,19.85
39482,43,19.5
39482,44,19.2
39482,45,18.9
39482,46,18.7
39482,47,18.5
39482,48,18.4
39483,1,18.3
39483,2,18
39483,3,17.7
39483,4,17.55
39483,5,17.4
39483,6,17.35
39483,7,17.3
39483,8,17.25
39483,9,17.2
39483,10,17.3
39483,11,17.4
39483,12,17.45
39483,13,17.5
39483,14,18.15
39483,15,18.8
39483,16,19.55
39483,17,20.3
39483,18,20.9
39483,19,21.5
39483,20,21.5
39483,21,21.5
39483,22,21.95
39483,23,22.4
39483,24,23
39483,25,23.6
39483,26,22.55
39483,27,21.5
39483,28,20.9
39483,29,20.3
39483,30,20.6
39483,31,20.9
39483,32,21.1
39483,33,21.3
39483,34,20.65
39483,35,20
39483,36,19.6
39483,37,19.2
39483,38,18.75
39483,39,18.3
39483,40,18.05
39483,41,17.8
39483,42,17.75
39483,43,17.7
39483,44,17.7
39483,45,17.7
39483,46,17.5
39483,47,17.3
39483,48,17.2
39484,1,17.1
39484,2,17.1
39484,3,17.1
39484,4,17
39484,5,16.9
39484,6,16.75
39484,7,16.6
39484,8,16.55
39484,9,16.5
39484,10,16.35
39484,11,16.2
39484,12,16
39484,13,15.8
39484,14,15.95
39484,15,16.1
39484,16,16.3
39484,17,16.5
39484,18,16.55
39484,19,16.6
39484,20,16.4
39484,21,16.2
39484,22,17.2
39484,23,18.2
39484,24,18.7
39484,25,19.2
39484,26,19.15
39484,27,19.1
39484,28,19
39484,29,18.9
39484,30,18.9
39484,31,18.9
39484,32,18.65
39484,33,18.4
39484,34,18.7
39484,35,19
39484,36,19.05
39484,37,19.1
39484,38,18.15
39484,39,17.2
39484,40,16.5
39484,41,15.8
39484,42,15.5
39484,43,15.2
39484,44,15.2
39484,45,15.2
39484,46,15.3
39484,47,15.4
39484,48,15.35
39485,1,15.3
39485,2,15.35
39485,3,15.4
39485,4,15.4
39485,5,15.4
39485,6,15.3
39485,7,15.2
39485,8,15.15
39485,9,15.1
39485,10,15.2
39485,11,15.3
39485,12,14.9
39485,13,14.5
39485,14,15.4
39485,15,16.3
39485,16,17
39485,17,17.7
39485,18,18.15
39485,19,18.6
39485,20,18.2
39485,21,17.8
39485,22,18.5
39485,23,19.2
39485,24,18.8
39485,25,18.4
39485,26,20
39485,27,21.6
39485,28,22
39485,29,22.4
39485,30,21.6
39485,31,20.8
39485,32,21.05
39485,33,21.3
39485,34,20.9
39485,35,20.5
39485,36,19.8
39485,37,19.1
39485,38,17.95
39485,39,16.8
39485,40,15.95
39485,41,15.1
39485,42,14.75
39485,43,14.4
39485,44,14.1
39485,45,13.8
39485,46,13.6
39485,47,13.4
39485,48,13.25
39486,1,13.1
39486,2,12.85
39486,3,12.6
39486,4,12.4
39486,5,12.2
39486,6,12.35
39486,7,12.5
39486,8,12.3
39486,9,12.1
39486,10,12.4
39486,11,12.7
39486,12,12.95
39486,13,13.2
39486,14,13.35
39486,15,13.5
39486,16,14.1
39486,17,14.7
39486,18,14.75
39486,19,14.8
39486,20,15.35
39486,21,15.9
39486,22,16.45
39486,23,17
39486,24,17.35
39486,25,17.7
39486,26,18.3
39486,27,18.9
39486,28,18.95
39486,29,19
39486,30,18.95
39486,31,18.9
39486,32,19.25
39486,33,19.6
39486,34,19.3
39486,35,19
39486,36,18.05
39486,37,17.1
39486,38,16.75
39486,39,16.4
39486,40,15.75
39486,41,15.1
39486,42,14.8
39486,43,14.5
39486,44,14.4
39486,45,14.3
39486,46,14.15
39486,47,14
39486,48,13.85
39487,1,13.7
39487,2,13.6
39487,3,13.5
39487,4,13.35
39487,5,13.2
39487,6,12.65
39487,7,12.1
39487,8,12.4
39487,9,12.7
39487,10,12.5
39487,11,12.3
39487,12,12.2
39487,13,12.1
39487,14,13.05
39487,15,14
39487,16,14.95
39487,17,15.9
39487,18,15.95
39487,19,16
39487,20,16.95
39487,21,17.9
39487,22,18.15
39487,23,18.4
39487,24,18.85
39487,25,19.3
39487,26,19.95
39487,27,20.6
39487,28,21
39487,29,21.4
39487,30,21.9
39487,31,22.4
39487,32,21.85
39487,33,21.3
39487,34,20.7
39487,35,20.1
39487,36,19.3
39487,37,18.5
39487,38,17.5
39487,39,16.5
39487,40,15.85
39487,41,15.2
39487,42,14.95
39487,43,14.7
39487,44,14.7
39487,45,14.7
39487,46,14.85
39487,47,15
39487,48,15.05
39488,1,15.1
39488,2,15.05
39488,3,15
39488,4,14.85
39488,5,14.7
39488,6,14.65
39488,7,14.6
39488,8,14.45
39488,9,14.3
39488,10,14.3
39488,11,14.3
39488,12,14.25
39488,13,14.2
39488,14,14.45
39488,15,14.7
39488,16,15.6
39488,17,16.5
39488,18,17.7
39488,19,18.9
39488,20,19.65
39488,21,20.4
39488,22,20.85
39488,23,21.3
39488,24,21.75
39488,25,22.2
39488,26,22.5
39488,27,22.8
39488,28,23.65
39488,29,24.5
39488,30,24.75
39488,31,25
39488,32,24.75
39488,33,24.5
39488,34,24.05
39488,35,23.6
39488,36,23.05
39488,37,22.5
39488,38,21.25
39488,39,20
39488,40,18.75
39488,41,17.5
39488,42,17.1
39488,43,16.7
39488,44,16.45
39488,45,16.2
39488,46,16.35
39488,47,16.5
39488,48,16.3
39489,1,16.1
39489,2,16.6
39489,3,17.1
39489,4,17.25
39489,5,17.4
39489,6,16.55
39489,7,15.7
39489,8,15.4
39489,9,15.1
39489,10,14.9
39489,11,14.7
39489,12,14.65
39489,13,14.6
39489,14,15.45
39489,15,16.3
39489,16,18
39489,17,19.7
39489,18,21.5
39489,19,23.3
39489,20,24.95
39489,21,26.6
39489,22,26.3
39489,23,26
39489,24,26.35
39489,25,26.7
39489,26,27.35
39489,27,28
39489,28,28.05
39489,29,28.1
39489,30,28
39489,31,27.9
39489,32,27.75
39489,33,27.6
39489,34,27.8
39489,35,28
39489,36,27.4
39489,37,26.8
39489,38,26.25
39489,39,25.7
39489,40,24.5
39489,41,23.3
39489,42,22.9
39489,43,22.5
39489,44,22.15
39489,45,21.8
39489,46,21.35
39489,47,20.9
39489,48,19.85
39490,1,18.8
39490,2,18.4
39490,3,18
39490,4,17.45
39490,5,16.9
39490,6,16.5
39490,7,16.1
39490,8,15.95
39490,9,15.8
39490,10,15.85
39490,11,15.9
39490,12,15.55
39490,13,15.2
39490,14,16.35
39490,15,17.5
39490,16,18.2
39490,17,18.9
39490,18,20.1
39490,19,21.3
39490,20,21.95
39490,21,22.6
39490,22,23.3
39490,23,24
39490,24,24.35
39490,25,24.7
39490,26,25
39490,27,25.3
39490,28,25.55
39490,29,25.8
39490,30,25.55
39490,31,25.3
39490,32,24.45
39490,33,23.6
39490,34,23.25
39490,35,22.9
39490,36,22
39490,37,21.1
39490,38,19.65
39490,39,18.2
39490,40,17.75
39490,41,17.3
39490,42,16.85
39490,43,16.4
39490,44,16
39490,45,15.6
39490,46,15.35
39490,47,15.1
39490,48,14.8
39491,1,14.5
39491,2,14.45
39491,3,14.4
39491,4,14.35
39491,5,14.3
39491,6,14.05
39491,7,13.8
39491,8,13.7
39491,9,13.6
39491,10,13.4
39491,11,13.2
39491,12,13.15
39491,13,13.1
39491,14,13.5
39491,15,13.9
39491,16,14.55
39491,17,15.2
39491,18,16
39491,19,16.8
39491,20,17.65
39491,21,18.5
39491,22,19
39491,23,19.5
39491,24,20.2
39491,25,20.9
39491,26,21.55
39491,27,22.2
39491,28,22.85
39491,29,23.5
39491,30,23.4
39491,31,23.3
39491,32,22.85
39491,33,22.4
39491,34,22.15
39491,35,21.9
39491,36,20.35
39491,37,18.8
39491,38,18
39491,39,17.2
39491,40,16.35
39491,41,15.5
39491,42,15.3
39491,43,15.1
39491,44,15
39491,45,14.9
39491,46,14.9
39491,47,14.9
39491,48,15.1
39492,1,15.3
39492,2,15.15
39492,3,15
39492,4,14.6
39492,5,14.2
39492,6,14.05
39492,7,13.9
39492,8,13.95
39492,9,14
39492,10,13.95
39492,11,13.9
39492,12,13.8
39492,13,13.7
39492,14,14.2
39492,15,14.7
39492,16,15.6
39492,17,16.5
39492,18,17.45
39492,19,18.4
39492,20,19.15
39492,21,19.9
39492,22,20.9
39492,23,21.9
39492,24,22.8
39492,25,23.7
39492,26,24.3
39492,27,24.9
39492,28,25.45
39492,29,26
39492,30,26.45
39492,31,26.9
39492,32,26.8
39492,33,26.7
39492,34,26.4
39492,35,26.1
39492,36,25.45
39492,37,24.8
39492,38,23.45
39492,39,22.1
39492,40,21.1
39492,41,20.1
39492,42,19.35
39492,43,18.6
39492,44,18.35
39492,45,18.1
39492,46,17.7
39492,47,17.3
39492,48,17.05
39493,1,16.8
39493,2,16.8
39493,3,16.8
39493,4,16.8
39493,5,16.8
39493,6,16.65
39493,7,16.5
39493,8,17.25
39493,9,18
39493,10,19.6
39493,11,21.2
39493,12,21
39493,13,20.8
39493,14,21.55
39493,15,22.3
39493,16,23.7
39493,17,25.1
39493,18,26.4
39493,19,27.7
39493,20,28.55
39493,21,29.4
39493,22,29.9
39493,23,30.4
39493,24,30.85
39493,25,31.3
39493,26,32.1
39493,27,32.9
39493,28,31.95
39493,29,31
39493,30,30.8
39493,31,30.6
39493,32,30.6
39493,33,30.6
39493,34,30.35
39493,35,30.1
39493,36,29.65
39493,37,29.2
39493,38,27.95
39493,39,26.7
39493,40,26.15
39493,41,25.6
39493,42,25.1
39493,43,24.6
39493,44,24.35
39493,45,24.1
39493,46,23.95
39493,47,23.8
39493,48,24.05
39494,1,24.3
39494,2,24.8
39494,3,25.3
39494,4,25.75
39494,5,26.2
39494,6,26.45
39494,7,26.7
39494,8,26.65
39494,9,26.6
39494,10,26.7
39494,11,26.8
39494,12,26.3
39494,13,25.8
39494,14,26.85
39494,15,27.9
39494,16,28.9
39494,17,29.9
39494,18,30.75
39494,19,31.6
39494,20,32.6
39494,21,33.6
39494,22,34.2
39494,23,34.8
39494,24,34.95
39494,25,35.1
39494,26,35.25
39494,27,35.4
39494,28,35.8
39494,29,36.2
39494,30,36.2
39494,31,36.2
39494,32,36.2
39494,33,36.2
39494,34,35.25
39494,35,34.3
39494,36,35
39494,37,35.7
39494,38,33.3
39494,39,30.9
39494,40,29.85
39494,41,28.8
39494,42,28.2
39494,43,27.6
39494,44,27.3
39494,45,27
39494,46,26.95
39494,47,26.9
39494,48,26.1
39495,1,25.3
39495,2,24.65
39495,3,24
39495,4,25
39495,5,26
39495,6,26.8
39495,7,27.6
39495,8,27.6
39495,9,27.6
39495,10,27.05
39495,11,26.5
39495,12,26.35
39495,13,26.2
39495,14,26.95
39495,15,27.7
39495,16,28.95
39495,17,30.2
39495,18,31
39495,19,31.8
39495,20,32.55
39495,21,33.3
39495,22,33.75
39495,23,34.2
39495,24,34.5
39495,25,34.8
39495,26,35.1
39495,27,35.4
39495,28,35.7
39495,29,36
39495,30,36.35
39495,31,36.7
39495,32,36.4
39495,33,36.1
39495,34,36.05
39495,35,36
39495,36,35.6
39495,37,35.2
39495,38,34.3
39495,39,33.4
39495,40,32.5
39495,41,31.6
39495,42,31.35
39495,43,31.1
39495,44,30.7
39495,45,30.3
39495,46,30
39495,47,29.7
39495,48,29.85
39496,1,30
39496,2,29.55
39496,3,29.1
39496,4,28.7
39496,5,28.3
39496,6,28.05
39496,7,27.8
39496,8,27.25
39496,9,26.7
39496,10,26.1
39496,11,25.5
39496,12,24.65
39496,13,23.8
39496,14,25.55
39496,15,27.3
39496,16,28.65
39496,17,30
39496,18,30.95
39496,19,31.9
39496,20,33.1
39496,21,34.3
39496,22,34.85
39496,23,35.4
39496,24,35.75
39496,25,36.1
39496,26,36.2
39496,27,36.3
39496,28,36.5
39496,29,36.7
39496,30,36.7
39496,31,36.7
39496,32,36.55
39496,33,36.4
39496,34,36.2
39496,35,36
39496,36,35.9
39496,37,35.8
39496,38,34.5
39496,39,33.2
39496,40,32.2
39496,41,31.2
39496,42,30.85
39496,43,30.5
39496,44,29.6
39496,45,28.7
39496,46,28.95
39496,47,29.2
39496,48,28.5
39497,1,27.8
39497,2,28.65
39497,3,29.5
39497,4,29.1
39497,5,28.7
39497,6,28.35
39497,7,28
39497,8,27.9
39497,9,27.8
39497,10,27.15
39497,11,26.5
39497,12,26.6
39497,13,26.7
39497,14,27.6
39497,15,28.5
39497,16,29.55
39497,17,30.6
39497,18,31.55
39497,19,32.5
39497,20,33.65
39497,21,34.8
39497,22,35.6
39497,23,36.4
39497,24,35.6
39497,25,34.8
39497,26,35.35
39497,27,35.9
39497,28,36.2
39497,29,36.5
39497,30,37.05
39497,31,37.6
39497,32,37.25
39497,33,36.9
39497,34,36.65
39497,35,36.4
39497,36,35.85
39497,37,35.3
39497,38,34.75
39497,39,34.2
39497,40,32.35
39497,41,30.5
39497,42,30.1
39497,43,29.7
39497,44,28.3
39497,45,26.9
39497,46,25.7
39497,47,24.5
39497,48,24.15
39498,1,23.8
39498,2,23.5
39498,3,23.2
39498,4,21.85
39498,5,20.5
39498,6,20.3
39498,7,20.1
39498,8,20.55
39498,9,21
39498,10,20.6
39498,11,20.2
39498,12,19.9
39498,13,19.6
39498,14,18.75
39498,15,17.9
39498,16,17.9
39498,17,17.9
39498,18,17.9
39498,19,17.9
39498,20,17.9
39498,21,17.9
39498,22,18.3
39498,23,18.7
39498,24,18.95
39498,25,19.2
39498,26,19.25
39498,27,19.3
39498,28,19.95
39498,29,20.6
39498,30,20.7
39498,31,20.8
39498,32,20.5
39498,33,20.2
39498,34,20.1
39498,35,20
39498,36,19.5
39498,37,19
39498,38,18.65
39498,39,18.3
39498,40,17.95
39498,41,17.6
39498,42,17.55
39498,43,17.5
39498,44,17.55
39498,45,17.6
39498,46,17.8
39498,47,18
39498,48,17.9
39499,1,17.8
39499,2,17.85
39499,3,17.9
39499,4,17.65
39499,5,17.4
39499,6,17.3
39499,7,17.2
39499,8,17.2
39499,9,17.2
39499,10,16.9
39499,11,16.6
39499,12,16.45
39499,13,16.3
39499,14,16.8
39499,15,17.3
39499,16,18.1
39499,17,18.9
39499,18,19.9
39499,19,20.9
39499,20,21.9
39499,21,22.9
39499,22,22.95
39499,23,23
39499,24,23.85
39499,25,24.7
39499,26,25.3
39499,27,25.9
39499,28,26.9
39499,29,27.9
39499,30,28
39499,31,28.1
39499,32,28.8
39499,33,29.5
39499,34,29
39499,35,28.5
39499,36,27.65
39499,37,26.8
39499,38,24.95
39499,39,23.1
39499,40,22.45
39499,41,21.8
39499,42,21.45
39499,43,21.1
39499,44,20.85
39499,45,20.6
39499,46,20.2
39499,47,19.8
39499,48,19.05
39500,1,18.3
39500,2,18.4
39500,3,18.5
39500,4,18.25
39500,5,18
39500,6,18.05
39500,7,18.1
39500,8,17.95
39500,9,17.8
39500,10,17.8
39500,11,17.8
39500,12,17.35
39500,13,16.9
39500,14,17.2
39500,15,17.5
39500,16,17.95
39500,17,18.4
39500,18,18.85
39500,19,19.3
39500,20,19.2
39500,21,19.1
39500,22,20.1
39500,23,21.1
39500,24,20.15
39500,25,19.2
39500,26,19.25
39500,27,19.3
39500,28,19.7
39500,29,20.1
39500,30,20.45
39500,31,20.8
39500,32,20.1
39500,33,19.4
39500,34,19.4
39500,35,19.4
39500,36,18.85
39500,37,18.3
39500,38,18
39500,39,17.7
39500,40,17.65
39500,41,17.6
39500,42,16.35
39500,43,15.1
39500,44,15.5
39500,45,15.9
39500,46,15.25
39500,47,14.6
39500,48,14.6
39501,1,14.6
39501,2,14.65
39501,3,14.7
39501,4,14.45
39501,5,14.2
39501,6,14.2
39501,7,14.2
39501,8,13.9
39501,9,13.6
39501,10,13.9
39501,11,14.2
39501,12,14.35
39501,13,14.5
39501,14,14.9
39501,15,15.3
39501,16,15.75
39501,17,16.2
39501,18,16.5
39501,19,16.8
39501,20,18
39501,21,19.2
39501,22,19
39501,23,18.8
39501,24,19.1
39501,25,19.4
39501,26,19.35
39501,27,19.3
39501,28,19.5
39501,29,19.7
39501,30,19.75
39501,31,19.8
39501,32,19.45
39501,33,19.1
39501,34,19.05
39501,35,19
39501,36,18.7
39501,37,18.4
39501,38,17.95
39501,39,17.5
39501,40,17.45
39501,41,17.4
39501,42,17.25
39501,43,17.1
39501,44,16.75
39501,45,16.4
39501,46,16.55
39501,47,16.7
39501,48,16.3
39502,1,15.9
39502,2,15.85
39502,3,15.8
39502,4,15.7
39502,5,15.6
39502,6,15.55
39502,7,15.5
39502,8,15.7
39502,9,15.9
39502,10,15.85
39502,11,15.8
39502,12,15.3
39502,13,14.8
39502,14,15.5
39502,15,16.2
39502,16,16.5
39502,17,16.8
39502,18,17.15
39502,19,17.5
39502,20,18.2
39502,21,18.9
39502,22,19.45
39502,23,20
39502,24,20.55
39502,25,21.1
39502,26,21.3
39502,27,21.5
39502,28,21.75
39502,29,22
39502,30,22.25
39502,31,22.5
39502,32,22.45
39502,33,22.4
39502,34,21.85
39502,35,21.3
39502,36,21.5
39502,37,21.7
39502,38,20.35
39502,39,19
39502,40,17.95
39502,41,16.9
39502,42,16.6
39502,43,16.3
39502,44,16.15
39502,45,16
39502,46,15.8
39502,47,15.6
39502,48,15.25
39503,1,14.9
39503,2,14.65
39503,3,14.4
39503,4,14.25
39503,5,14.1
39503,6,13.65
39503,7,13.2
39503,8,12.95
39503,9,12.7
39503,10,12.55
39503,11,12.4
39503,12,12.3
39503,13,12.2
39503,14,12.95
39503,15,13.7
39503,16,15.15
39503,17,16.6
39503,18,17.35
39503,19,18.1
39503,20,19.3
39503,21,20.5
39503,22,21.3
39503,23,22.1
39503,24,21.95
39503,25,21.8
39503,26,22.35
39503,27,22.9
39503,28,22.9
39503,29,22.9
39503,30,23.3
39503,31,23.7
39503,32,23.35
39503,33,23
39503,34,22.6
39503,35,22.2
39503,36,22.15
39503,37,22.1
39503,38,20.6
39503,39,19.1
39503,40,18.5
39503,41,17.9
39503,42,17.55
39503,43,17.2
39503,44,16.85
39503,45,16.5
39503,46,16.2
39503,47,15.9
39503,48,15.7
39504,1,15.5
39504,2,15.2
39504,3,14.9
39504,4,15.1
39504,5,15.3
39504,6,15.5
39504,7,15.7
39504,8,15.25
39504,9,14.8
39504,10,14.55
39504,11,14.3
39504,12,14.1
39504,13,13.9
39504,14,15.2
39504,15,16.5
39504,16,17.5
39504,17,18.5
39504,18,19.7
39504,19,20.9
39504,20,21.8
39504,21,22.7
39504,22,23.6
39504,23,24.5
39504,24,24.35
39504,25,24.2
39504,26,24.6
39504,27,25
39504,28,24.95
39504,29,24.9
39504,30,25.25
39504,31,25.6
39504,32,25.45
39504,33,25.3
39504,34,25.45
39504,35,25.6
39504,36,25.35
39504,37,25.1
39504,38,23.2
39504,39,21.3
39504,40,20.15
39504,41,19
39504,42,18.35
39504,43,17.7
39504,44,17.25
39504,45,16.8
39504,46,16.5
39504,47,16.2
39504,48,15.95
39505,1,15.7
39505,2,15.25
39505,3,14.8
39505,4,14.35
39505,5,13.9
39505,6,13.8
39505,7,13.7
39505,8,13.55
39505,9,13.4
39505,10,13.05
39505,11,12.7
39505,12,12.7
39505,13,12.7
39505,14,13.5
39505,15,14.3
39505,16,15.15
39505,17,16
39505,18,16.65
39505,19,17.3
39505,20,18.55
39505,21,19.8
39505,22,20.25
39505,23,20.7
39505,24,21.2
39505,25,21.7
39505,26,22.35
39505,27,23
39505,28,23.55
39505,29,24.1
39505,30,24.05
39505,31,24
39505,32,23.6
39505,33,23.2
39505,34,22.4
39505,35,21.6
39505,36,20.8
39505,37,20
39505,38,18.85
39505,39,17.7
39505,40,17.25
39505,41,16.8
39505,42,16.4
39505,43,16
39505,44,15.95
39505,45,15.9
39505,46,15.8
39505,47,15.7
39505,48,15.55
39506,1,15.4
39506,2,15.1
39506,3,14.8
39506,4,14.65
39506,5,14.5
39506,6,14.4
39506,7,14.3
39506,8,14.15
39506,9,14
39506,10,13.95
39506,11,13.9
39506,12,13.7
39506,13,13.5
39506,14,14
39506,15,14.5
39506,16,15.5
39506,17,16.5
39506,18,16.6
39506,19,16.7
39506,20,17.95
39506,21,19.2
39506,22,19.4
39506,23,19.6
39506,24,20.2
39506,25,20.8
39506,26,21.4
39506,27,22
39506,28,21.85
39506,29,21.7
39506,30,21.8
39506,31,21.9
39506,32,21.65
39506,33,21.4
39506,34,20.15
39506,35,18.9
39506,36,18.15
39506,37,17.4
39506,38,16.5
39506,39,15.6
39506,40,15.2
39506,41,14.8
39506,42,14.7
39506,43,14.6
39506,44,14.35
39506,45,14.1
39506,46,13.95
39506,47,13.8
39506,48,13.6
39507,1,13.4
39507,2,13.2
39507,3,13
39507,4,12.8
39507,5,12.6
39507,6,12.7
39507,7,12.8
39507,8,12.65
39507,9,12.5
39507,10,12.4
39507,11,12.3
39507,12,12
39507,13,11.7
39507,14,11.9
39507,15,12.1
39507,16,12.85
39507,17,13.6
39507,18,13.9
39507,19,14.2
39507,20,15.5
39507,21,16.8
39507,22,16.75
39507,23,16.7
39507,24,17.4
39507,25,18.1
39507,26,19.55
39507,27,21
39507,28,21.25
39507,29,21.5
39507,30,22
39507,31,22.5
39507,32,22.2
39507,33,21.9
39507,34,21.75
39507,35,21.6
39507,36,20.5
39507,37,19.4
39507,38,18.1
39507,39,16.8
39507,40,16.15
39507,41,15.5
39507,42,15.2
39507,43,14.9
39507,44,15
39507,45,15.1
39507,46,15.1
39507,47,15.1
39507,48,15
39508,1,14.9
39508,2,15.05
39508,3,15.2
39508,4,15.15
39508,5,15.1
39508,6,15
39508,7,14.9
39508,8,14.75
39508,9,14.6
39508,10,14.55
39508,11,14.5
39508,12,14.25
39508,13,14
39508,14,14.4
39508,15,14.8
39508,16,16
39508,17,17.2
39508,18,18.5
39508,19,19.8
39508,20,20.75
39508,21,21.7
39508,22,22.65
39508,23,23.6
39508,24,23.75
39508,25,23.9
39508,26,24.1
39508,27,24.3
39508,28,24.35
39508,29,24.4
39508,30,24.6
39508,31,24.8
39508,32,24.55
39508,33,24.3
39508,34,24.35
39508,35,24.4
39508,36,24.6
39508,37,24.8
39508,38,23.35
39508,39,21.9
39508,40,21.15
39508,41,20.4
39508,42,20.15
39508,43,19.9
39508,44,19.8
39508,45,19.7
39508,46,19.3
39508,47,18.9
39508,48,18
39509,1,17.1
39509,2,16.75
39509,3,16.4
39509,4,17.85
39509,5,19.3
39509,6,19.25
39509,7,19.2
39509,8,18
39509,9,16.8
39509,10,15.6
39509,11,14.4
39509,12,13.95
39509,13,13.5
39509,14,15.95
39509,15,18.4
39509,16,20.95
39509,17,23.5
39509,18,24.5
39509,19,25.5
39509,20,26.4
39509,21,27.3
39509,22,28.05
39509,23,28.8
39509,24,29.1
39509,25,29.4
39509,26,29.8
39509,27,30.2
39509,28,30.15
39509,29,30.1
39509,30,30.05
39509,31,30
39509,32,30.25
39509,33,30.5
39509,34,30.6
39509,35,30.7
39509,36,30.25
39509,37,29.8
39509,38,28.3
39509,39,26.8
39509,40,25.65
39509,41,24.5
39509,42,23.75
39509,43,23
39509,44,23.05
39509,45,23.1
39509,46,22.2
39509,47,21.3
39509,48,20.9
39510,1,20.5
39510,2,22.2
39510,3,23.9
39510,4,23.55
39510,5,23.2
39510,6,21.3
39510,7,19.4
39510,8,18.4
39510,9,17.4
39510,10,17.05
39510,11,16.7
39510,12,16.15
39510,13,15.6
39510,14,17
39510,15,18.4
39510,16,22
39510,17,25.6
39510,18,27.45
39510,19,29.3
39510,20,29.85
39510,21,30.4
39510,22,31.35
39510,23,32.3
39510,24,33.2
39510,25,34.1
39510,26,34.45
39510,27,34.8
39510,28,34.55
39510,29,34.3
39510,30,34.35
39510,31,34.4
39510,32,33.5
39510,33,32.6
39510,34,32.4
39510,35,32.2
39510,36,31.7
39510,37,31.2
39510,38,30.05
39510,39,28.9
39510,40,28.2
39510,41,27.5
39510,42,27.05
39510,43,26.6
39510,44,25.55
39510,45,24.5
39510,46,24
39510,47,23.5
39510,48,23.6
39511,1,23.7
39511,2,23.95
39511,3,24.2
39511,4,24.1
39511,5,24
39511,6,24.4
39511,7,24.8
39511,8,24.7
39511,9,24.6
39511,10,24.3
39511,11,24
39511,12,24.15
39511,13,24.3
39511,14,23.75
39511,15,23.2
39511,16,25.1
39511,17,27
39511,18,28.8
39511,19,30.6
39511,20,31.85
39511,21,33.1
39511,22,33.8
39511,23,34.5
39511,24,33.15
39511,25,31.8
39511,26,31.65
39511,27,31.5
39511,28,33
39511,29,34.5
39511,30,34.75
39511,31,35
39511,32,35.05
39511,33,35.1
39511,34,34.3
39511,35,33.5
39511,36,32.55
39511,37,31.6
39511,38,30.4
39511,39,29.2
39511,40,28.5
39511,41,27.8
39511,42,27.65
39511,43,27.5
39511,44,27.4
39511,45,27.3
39511,46,27.3
39511,47,27.3
39511,48,26.95
39512,1,26.6
39512,2,26.85
39512,3,27.1
39512,4,26.7
39512,5,26.3
39512,6,26.3
39512,7,26.3
39512,8,26
39512,9,25.7
39512,10,25.7
39512,11,25.7
39512,12,25.45
39512,13,25.2
39512,14,25.45
39512,15,25.7
39512,16,27.05
39512,17,28.4
39512,18,29.75
39512,19,31.1
39512,20,32.1
39512,21,33.1
39512,22,33.85
39512,23,34.6
39512,24,35.25
39512,25,35.9
39512,26,35.9
39512,27,35.9
39512,28,36.6
39512,29,37.3
39512,30,37.2
39512,31,37.1
39512,32,37.3
39512,33,37.5
39512,34,36.85
39512,35,36.2
39512,36,35.6
39512,37,35
39512,38,33.7
39512,39,32.4
39512,40,30.9
39512,41,29.4
39512,42,28.7
39512,43,28
39512,44,28.5
39512,45,29
39512,46,29
39512,47,29
39512,48,28.2
39513,1,27.4
39513,2,26.3
39513,3,25.2
39513,4,24.2
39513,5,23.2
39513,6,22.75
39513,7,22.3
39513,8,21.7
39513,9,21.1
39513,10,20.8
39513,11,20.5
39513,12,20.35
39513,13,20.2
39513,14,20.8
39513,15,21.4
39513,16,23.95
39513,17,26.5
39513,18,28.1
39513,19,29.7
39513,20,31.2
39513,21,32.7
39513,22,33.75
39513,23,34.8
39513,24,35.8
39513,25,36.8
39513,26,37.2
39513,27,37.6
39513,28,37.8
39513,29,38
39513,30,37.75
39513,31,37.5
39513,32,37.1
39513,33,36.7
39513,34,36.3
39513,35,35.9
39513,36,35.15
39513,37,34.4
